title,link,authors,publication,article_year
"Reprint of"" Quality management, environmental management maturity, green supply chain practices and green performance of Brazilian companies with ISO 14001 certification …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:kz9GbA2Ns4gC,"AB Lopes de Sousa Jabbour, CJC Jabbour, H Latan, AA Teixeira, ...","Transportation Research Part E: Logistics and Transportation Review 74, 139-151, 2015",2015
Human resource management and lean manufacturing: empirical evidence from the Brazilian automotive sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:j3f4tGmQtD8C,"WRS Freitas, CJC Jabbour, AA Teixeira, ABLS Jabbour","Production 24 (2), 451-461, 2014",2014
Understanding the skills of environmental managers: A study of companies in Brazil's food sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:SeFeTyx0c_EC,"E Arnaut, A Beatriz Lopes de Sousa Jabbour, C José Chiappetta Jabbour","Environmental Quality Management 21 (4), 41-48, 2012",2012
Ana Betriz Lopes de Sousa Jabbour,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:6ZxmRoH8BuwC,"C Jabbour, C Jose, J Sarkis","Douglas William Scott Renwick, 0",
"Industry 4.0, Cleaner Production, and Circular Economy: An important agenda for improved Ethical Business Development",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hsZV8lGYWTMC,"S Luthra, SK Mangla, ABL de Sousa Jabbour, D Huisingh","Journal of Cleaner Production 326, 129370, 2021",2021
An original information entropy-based quantitative evaluation model for low-carbon operations in an emerging market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:43bX7VzcjpAC,"PF Wanke, CJC Jabbour, JJM Antunes, ABL de Sousa Jabbour, ...","International Journal of Production Economics 234, 108061, 2021",2021
Collectivism and the social dynamics of discretionary environmental behavior at work,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:i2xiXl-TujoC,"SE Jackson, Y Jiang, H Shim, PS Budhwar, D Renwick, C Jabbour, ...","Academy of Management Proceedings 2019 (1), 13250, 2019",2019
Industry 4.0 and the circular economy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:cWzG1nlazyYC,"ABL de Sousa Jabbour, CJC Jabbour, M Godinho Filho, D Roubaud","Ann Oper Res 54, 2787, 2018",2018
"Stakeholders, Green Human Resource Management (GHRM) and environmental proactivity in Brazil",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:5awf1xo2G04C,"DA Vazquez, CJC Jabbour, JA Plaza-Ubeda, ABLS Jabbour","Academy of Management Proceedings 2016 (1), 12686, 2016",2016
External GSCM and environmental performance of Brazilian companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:VOx2b1Wkg3QC,"ABLS Jabbour, DA Vazquez, CJC Jabbour, H Latan","Academy of Management Proceedings 2015 (1), 17782, 2015",2015
Introduction: Sustainable shipping and transport logistics in developing economies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:sSrBHYA8nusC,"CJC Jabbour, ABLS Jabbour, G Yong, MK Tiwari","International Journal of Shipping and Transport Logistics 7 (6), 649-654, 2015",2015
O papel dos stakeholders no contexto da green supply chain management: Uma revisão sistemática,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:eJXPG6dFmWUC,"B Seles, A Jabbour","XXXIV Encontro Nacional de Engenharia de Produção, 2014",2014
Práticas de gestão da cadeia de suprimentos e seus eventuais relacionamentos com as prioridades competitivas da produção: evidências empíricas do setor eletroeletrônico à luz …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:HoB7MX3m0LUC,"ABLS Jabbour, AG Alves Filho, ABN Viana, CJC Jabbour","Production 23 (2), 241-256, 2013",2013
Human resource management and operational performance: Empirical evidence Gestão de recursos humanos e desempenho operacional: Evidências empíricas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ODE9OILHJdcC,"CJC Jabbour, WR De Souza Freitas, AA Teixeira, ...","Gestao e Producao 19 (2), 347-360, 2012",2012
"Supply Chain Management practices in the electro-electronics sector in Brazil: evolutionary approach, information technology adoption and management actions",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:0EnyYjriUFMC,"ABLS Jabbour, AGA Filho, ABN Viana, CJC Jabbour","International Journal of Manufacturing Research 7 (2), 123-147, 2012",2012
"L., Chappin, M., and Lozano, R.,(2017)‘Sustainable collaboration: The impact of governance and institutions on sustainable performance.’",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:HIFyuExEbWQC,"E Niesten, A Jolink, AB de Sousa Jabbour","Journal of Cleaner Production 155 (2), 0",
Crossing the Red Line? Empirical Evidence and Useful Recommendations on Questionable Research Practices among Business Scholars,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:L1USKYWJimsC,"H Latan, CJ Chiappetta Jabbour, AB Lopes de Sousa Jabbour, M Ali","Journal of Business Ethics, 1-21, 2021",2021
COVID-19 pandemic disruption: a matter of building companies’ internal and external resilience,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:wKETBy42zhYC,"A Mohammed, ABLS Jabbour, A Diabat","International Journal of Production Research, 1-22, 2021",2021
Manufacturing strategy in small firms: unveiling the drivers of strategic consensus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:4X0JR2_MtJMC,"E Veloso Saes, M Godinho Filho, M Thürer, CJ Chiappetta Jabbour, ...","Production Planning & Control, 1-19, 2020",2020
"Gestão de operações em uma economia de baixo carbono: uma revisão da literatura sobre stakeholders, barreiras e motivações",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:LjlpjdlvIbIC,"DA Ribeiro, ABL de Sousa Jabbour","Revista Gestão da Produção Operações e Sistemas 12 (1), 193, 2017",2017
Green supply chain practices as a consequence of the green bullwhip effect: understanding the relationship,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:WA5NYHcadZ8C,"BMRP Seles, ABLS Jabbour, RM Dangelico, CJC Jabbour","3rd International Conference on Green Supply Chain 2016 (GSC'16), 2016",2016
O papel dos stakeholders na adoção de práticas de green supply chain management: estudo de caso em uma cadeia de suprimentos do setor de baterias automotivas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:OR75R8vi5nAC,BMRP Seles,"Universidade Estadual Paulista (UNESP), 2015",2015
Contributions of operations management to the competitiveness of the Brazilian electronics sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:M3NEmzRMIkIC,"ABLS Jabbour, CJC Jabbour","Journal of Business Economics and Management 14 (sup1), S358-S376, 2013",2013
""" decipher me or i'll devour you"": An analysis of the variables and factors that influence the impact of scientific research developed in the area of sustainability in Brazil …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:bKqednn6t2AC,"CJC Jabbour, AB Lopes de Sousa Jabbour, JHC de Oliveira","Perspectivas em Ciência da Informação 18 (2), 79-90, 2013",2013
""" Decifra-me ou te devoro"": uma análise das variáveis e fatores que influenciam o impacto da pesquisa científica desenvolvida na área de sustentabilidade no Brasil",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:TQgYirikUcIC,"CJC Jabbour, ABLS Jabbour, JHC Oliveira","Perspectivas em Ciência da Informação 18, 79-90, 2013",2013
"Gestão ambiental e estrutura organizacional: estudo de múltiplos casos, framework analítico e proposição de agenda de pesquisa",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:mVmsd5A6BfQC,"CJC Jabbour, NO Stefanelli, AA Teixeira, A JABBOUR","XII Encontro Internacional sobre Gestão Empresarial e Meio Ambiente (ENGEMA), 2010",2010
INFLUÊNCIAS DA ESTRATÉGIA DE PRODUÇÃO NA GESTÃO DA CADEIA DE SUPRIMENTOS: UMA ABORDAGEM BASEADA EM PROCESSOS DE NEGÓCIOS EM EMPRESAS DE LINHA BRANCA,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:eQOLeE2rZwMC,"ABL de Sousa Jabbour, AG Alves Filho","Revista Gestão Industrial 5 (4), 2009",2009
Smoothing the circular economy transition: The role of resources and capabilities enablers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:yxmsSjX2EkcC,"BMRP Seles, J Mascarenhas, AB Lopes de Sousa Jabbour, AH Trevisan","Business Strategy and the Environment, 0",
The role of digital technologies to unleash a green recovery: pathways and pitfalls to achieve the European Green Deal,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:Br1UauaknNIC,"R Sharma, ABL de Sousa Jabbour, V Jain, A Shishodia","Journal of Enterprise Information Management, 2021",2021
Fundamentals of human resource management for environmentally sustainable supply chains,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:foquWX3nUaYC,"CJC Jabbour, ABL de Sousa Jabbour","Handbook on the Sustainable Supply Chain, 2019",2019
Oportunidades de pesquisa na Europa em ciências sociais e humanas﻿,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:jU7OWUQzBzMC,"C Grawitz, VS Subiñas, IB Franco, JAP Oliveira, SH Ali, ...",,2018
MG Filho and D. Roubaud,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:LhH-TYMQEocC,"ABL de Sousa Jabbour, CJC Jabbour","Ann. Oper. Res 270, 1-2, 2018",2018
Introducing social sustainability aspects in supplier selection: the role of governmental intervention,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:N5tVd3kTz84C,"A Darwish Al Balushi, A Rentizelas, AB Lopes de Sousa Jabbour, A Tuni","4th International EurOMA Sustainable Operations and Supply Chains Forum, 1-10, 2017",2017
Managing organizations for climate change action: moving the sustainable development goals forward,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:BwyfMAYsbu0C,"CJC Jabbour, ABLS Jabbour, W Leal-Filho","INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT 9 (5), 579-580, 2017",2017
Como decidir a melhor forma de gerir estoques em situações de diferentes ambientes de produção? Uma Proposição Teórica,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:uJ-U7cs_P_0C,"N Domingues, ABL de Sousa Jabbour","Produção em Foco 6 (3), 2016",2016
"CONCEPTS, RELATIONSHIPS AND CASE STUDIES RELATED TO THE SUPPORT OF HUMAN RESOURCE MANAGEMENT FACTORS FOR THE DEVELOPMENT OF ENVIRONMENTALLY-FRIENDLY PRODUCTS",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:Fu2w8maKXqMC,"CJC Jabbour, FC Almada Santos, AB Lopes de Sousa Jabbour","Editora Mackenzie, 2016",2016
Green supply chain practices as a consequence of the green bullwhip effect: understanding the relationship,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ZzlSgRqYykMC,"BM Roman Pais Seles, ABLS Jabbour, RM Dangelico, CJC Jabbour","Loughborough University, 2016",2016
Oliveira,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:kVjdVfd2voEC,"AA Teixeira, CJC Jabbour, ABL De Sousa Jabbour, H Latan","Manfredo Araújo de, 2016",2016
"TCE Cheng, KH Lai, YHV Lun*, CT Ng and CWY Wong",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:KUbvn5osdkgC,"CJC Jabbour, ABL de Sousa Jabbour, G Yong, MK Tiwari, P Cariou, ...","Int. J. Shipping and Transport Logistics 8 (6), 723, 2016",2016
Interface entre as áreas de operações e meio ambiente: estudo de casos sobre os pontos de contato e seus potenciais conflitos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:geHnlv5EZngC,"GS Pereira, ABLS Jabbour","Gestão & Produção 22, 711-724, 2015",2015
The relationship between external GSCM and environmental performance in the light of ecological modernization and resource dependency theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hCrLmN-GePgC,"ABL de Sousa Jabbour, DA Vázquez, CJC Jabbour, H Latan","BAM2015: The Value of Pluralism in Advancing Management Research, Education …, 2015",2015
Evidences of the relationship between the environmental management evolution and the adoption of green supply chain management practices in the Brazilian electronics sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:fbc8zXXH2BUC,ABLS Jabbour,"Revista de Administração (São Paulo) 49 (3), 606-616, 2014",2014
"GEPROS. Gestão da Produção, Operações e Sistemas (Online)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:lSLTfruPkqcC,ABL de Sousa Jabbour,"Universidade Estadual Paulista"" Júlio de Mesquita Filho""(UNESP), 2014",2014
Latin America: research opportunities on management for sustainable,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:KbBQZpvPDL4C,"CJ Chiappetta Jabbour, ABL De Sousa Jabbour","Latin American Journal of Management for Sustainable Development 1 (1), 1-6, 2014",2014
Human resource management and lean manufacturing: Empirical evidence from the Brazilian automotive sector Gest  o de recursos humanos e manufatura enxuta: Evidências empíricas …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:yFnVuubrUp4C,"WR de Souza Freitas, CJC Jabbour, AA Teixeira, ...","Producao 24 (2), 451-461, 2014",2014
Analyzing the relationship between lean manufacturing and operational performance of the automotive sector's companies in Brazil/Analise da relacao entre manufatura enxuta e …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:kuK5TVdYjLIC,"ABL de Sousa Jabbour, AA Teixeira, WR de Souza Freitas, CJC Jabbour","Revista de Administracao 48 (4), 843-857, 2013",2013
Supply chain management practices and their possible relationships with manufacturing competitive priorities: empirical evidence from electro-electronic industry in light of …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:OcBU2YAGkTUC,"ABLS Jabbour, AG Alves Filho, ABN Viana, CJC Jabbour","Production 23 (2), 241-256, 2013",2013
Greening the supply chain: Evidences of firms in Brazil Esverdeando a cadeia de suprimentos: Algumas evidências de empresas localizadas no Brasil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:8xutWZnSdmoC,"AB Lopes de Sousa Jabbour, F De Souza Azevedo, AF Arantes, ...","Gestao e Producao 20 (4), 953-962, 2013",2013
Adoption Of Lean Manufacturing Practices At Brazilian Auto Part Companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:rO6llkc54NcC,AA Teixeira,,2013
ENVIRONMENTAL MANAGEMENT AND ORGANIZATIONAL STRUCTURE: A STUDY OF MULTIPLE CASES,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:tYavs44e6CUC,"CJC Jabbour, AB Lopes de Sousa Jabbour, NO Stefanelli, AA Teixeira","REGE-REVISTA DE GESTAO 19 (3), 361-375, 2012",2012
Environmental management and organizational structure: multiple case studies/Gestao ambiental e estrutura organizacional: estudo de multiplos casos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:LPZeul_q3PIC,"ABL de Sousa Jabbour, NO Stefanelli, AA Teixeira","Revista de Gestao USP 19 (3), 359-373, 2012",2012
Shedding light on the operations management in Brazilian electro-electronics sector Lançando luzes sobre a gest  o de operaçġes do setor eletroeletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:GFxP56DSvIMC,"AB Lopes de Sousa Jabbour, CJC Jabbour","Revista de Administracao Publica 46 (3), 817-840, 2012",2012
Profile of the production engineer student at a school of engineering in Brazil: academic and professional trajectories and tendencies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:p2g8aNsByqUC,"AP Inoue, ABLS Jabbour, CJC Jabbour","IEEE Multidisciplinary Engineering Education Magazine, 26-30, 2012",2012
Operations strategy and supply chain management: A Brazilian case study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hqOjcs7Dif8C,ABL de Sousa Jabbour,"European Journal of Scientific Research 74 (4), 495-508, 2012",2012
Prioridades competitivas da produção e práticas de gestão da cadeia de suprimentos: uma survey no setor eletroeletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:UebtZRa9Y70C,ABL de Sousa Jabbour,"Biblioteca Digital de Teses e Dissertações da Universidade Federal de São Carlos, 2010",2010
Verificação do Papel da Logística em Empresas a partir de Mecanismos de Integração e Gestão de Alianças: Um Estudo de Multicasos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:Y0pCki6q_DkC,"ABL de Sousa Jabbour, L de Deus Zacharias, JM Neto, MA Musetti","Revista de Administração Unimep 8 (1), 124-144, 2010",2010
Trends in operations strategy research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:lmc2jWPfTJgC,"AB Lopes de Sousa Jabbour, AG Alves Filhos","SISTEMAS & GESTAO 4 (3), 238-262, 2009",2009
Caro leitor,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:pqnbT2bcN3wC,"CJC Jabbour, FCA Santos, A Beatriz","RAM–REVISTA DE ADMINISTRAÇÃO MACKENZIE 10 (4), 2009",2009
Estratégia de diferenciação: impacto nas prioridades competitivas de elos a montante em uma cadeia de suprimentos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:HeT0ZceujKMC,"ABL Sousa, MRP Assumpção, FJB Laurindo","Anais, 2006",2006
Identificação e disseminação de práticas ambientais na cadeia de suprimento: estudo de casos em empresas manufatureiras do segmento de informática,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:PVgj2kMGcgYC,ABLS Jabbour,"Universidade Estadual Paulista (UNESP), 0",
https://periodicos. sbu. unicamp. br/ojs/index. php/rbi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:sJsF-0ZLhtgC,"LBL Amui, CJC Jabbour, ABL de Sousa Jabbour, D Kannan","management 16 (15), 1699-1710, 0",
"H., Teixeira, AA, & de Oliveira, JHC (2014)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:yMeIxYmEMEAC,"AB Jabbour, J LD, L CJC","Quality management, environmental management maturity, green supply chain …, 0",
Publication period,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:TIZ-Mc8IlK0C,"ABL de Sousa Jabbour, NO Stefanelli, AA Teixeira",,
"Aparecido and Chiappetta Jabbour, Charbel José and Leal, Walter and Souza Campos, Lucila and de Castro, Rosani (2016) Toward greener supply chains: is there a role for the new …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:L7CI7m0gUJcC,"AB Lopes de Sousa Jabbour, S Verdério Júnior","CEP 88040, 970, 0",
Formas de atendimento ao pedido do cliente e técnicas de controle de estoque: organização teórica de suas relações,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:uWQEDVKXjbEC,"NP Domingues, ABL de Sousa Jabbour",,
INDEX TO VOLUME 22,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:3s1wT3WcHBgC,"IM Adekunle, MT Adetunji, AM Taiwo, TA Arowolo, MT Adetunji, AM Taiwo, ...",,
A futura norma ISO 26000 sobre responsabilidade social: o debate e as implicações para a função produção,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:g5m5HwL7SMYC,"CJC Jabbour, FCA Santos","XXVI ENEGEP-Fortaleza, CE, Brasil 9, 0",
ANÁLISE DAS RELACÕES ENTRE ESTRATÉGIA DE PRODUÇÃO E MANUFATURA ENXUTA: ESTUDO EXPLORATÓRIO EM EMPRESAS AUTOMOTIVAS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=200&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ufrVoPGSRksC,"ER ARNAS, ANABLDES JABBOUR, P SALTORATO",,
,,,,
