title,link,authors,publication,article_year
The contrasting N management of two oilseed rape genotypes reveals the mechanisms of proteolysis associated with leaf N remobilization and the respective contributions of …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:R3hNpaxXUhUC,"A Girondé, P Etienne, J Trouverie, A Bouchereau, F Le Cahérec, L Leport, ...","BMC Plant Biology 15 (1), 1-22, 2015",2015
"Plant N fluxes and modulation by nitrogen, heat and water stresses: a review based on comparison of legumes and non legume plants",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:IjCSPb-OGe4C,"S Christophe, A Jean-Christophe, L Annabelle, O Alain, P Marion, ...","Abiotic Stress in Plants–Mechanisms and Adaptations, eds A. Shanker and B …, 2011",2011
Is the remobilization of S and N reserves for seed filling of winter oilseed rape modulated by sulphate restrictions occurring at different growth stages?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:ldfaerwXgEUC,"L Dubousset, P Etienne, JC Avice","Journal of Experimental Botany 61 (15), 4313-4324, 2010",2010
Water deficit-induced oxidative stress and the activation of antioxidant enzymes in white clover leaves,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:b0M2c_1WBrUC,"BR Lee, LS Li, WJ Jung, YL Jin, JC Avice, A Ourry, TH Kim","Biologia Plantarum 53 (3), 505-510, 2009",2009
"Sulphur limitation provokes physiological and leaf proteome changes in oilseed rape that lead to perturbation of sulphur, carbon and oxidative metabolisms",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:1sJd4Hv_s6UC,"P D’Hooghe, S Escamez, J Trouverie, JC Avice","BMC Plant Biology 13 (1), 1-15, 2013",2013
De novo protein synthesis in relation to ammonia and proline accumulation in water stressed white clover,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:5Ul4iDaHHb8C,"TH Kim, BR Lee, WJ Jung, KY Kim, JC Avice, A Ourry","Functional Plant Biology 31 (8), 847-855, 2004",2004
Heat stress during seed filling interferes with sulfur restriction on grain composition and seed germination in oilseed rape (Brassica napus L.),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:LkGwnXOMwfcC,"S Brunel-Muguet, P d'Hooghe, MP Bataillé, C Larré, TH Kim, J Trouverie, ...","Frontiers in plant science 6, 213, 2015",2015
"Nitrogen Reserves, Spring Regrowth and Winter Survival of Field-grown Alfalfa (Medicago sativa) Defoliated in the Autumn",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:abG-DnoFyZgC,"C Dhont, Y Castonguay, P Nadeau, G Belanger, R Drapeau, S Laberge, ...","Annals of Botany 97 (1), 109-120, 2006",2006
Defoliation-induced changes in abundance and immuno-localization of vegetative storage proteins in taproots of Medicago sativa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:_Qo2XoVZTnwC,"JC Avice, A Ourry, JJ Volenec, G Lemaire, J Boucaud","Plant Physiology and Biochemistry 34 (4), 561-570, 1996",1996
Mycorrhizal colonisation and P-supplement effects on N uptake and N assimilation in perennial ryegrass under well-watered and drought-stressed conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:r0BpntZqJG4C,"BR Lee, S Muneer, JC Avice, WJ Jung, TH Kim","Mycorrhiza 22 (7), 525-534, 2012",2012
N-protein mobilisation associated with the leaf senescence process in oilseed rape is concomitant with the disappearance of trypsin inhibitor activity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:tS2w5q8j5-wC,"P Etienne, M Desclos, L Le Gou, J Gombert, J Bonnefoy, K Maurel, ...","Functional Plant Biology 34 (10), 895-906, 2007",2007
Effects of altered source–sink relationships on N allocation and vegetative storage protein accumulation in Brassica napus L.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:maZDTaKrznsC,"C Noquet, JC Avice, L Rossato, P Beauclair, MP Henry, A Ourry","Plant Science 166 (4), 1007-1018, 2004",2004
"Effect of drought, elevated CO2 and temperature on accumulation of N and vegetative storage proteins (VSP) in taproot of nodulated alfalfa before and after cutting",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:yD5IFk8b50cC,"G Erice, JJ Irigoyen, M Sánchez-Díaz, JC Avice, A Ourry","Plant science 172 (5), 903-912, 2007",2007
Increases in activity of proteasome and papain-like cysteine protease in Arabidopsis autophagy mutants: back-up compensatory effect or cell-death promoting effect?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:uWQEDVKXjbEC,"M Havé, T Balliau, B Cottyn-Boitte, E Dérond, G Cueff, F Soulay, A Lornac, ...","Journal of experimental botany 69 (6), 1369-1385, 2018",2018
Concerted changes in N and C primary metabolism in alfalfa (Medicago sativa) under water restriction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:fPk4N6BV_jEC,"I Aranjuelo, G Tcherkez, G Molero, F Gilard, JC Avice, S Nogués","Journal of experimental botany 64 (4), 1-17, 2013",2013
Specific and constitutive expression of oxalate oxidase during the ageing of leaf sheaths of ryegrass stubble,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:Zph67rFs4hoC,"C Davoine, E Le Deunff, N Ledger, JC Avice, JP Billard, B Dumas, ...","Plant, Cell & Environment 24 (10), 1033-1043, 2001",2001
Mycorrhizal colonization alleviates drought‐induced oxidative damage and lignification in the leaves of drought‐stressed perennial ryegrass (Lolium perenne),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:hC7cP41nSMkC,"BR Lee, S Muneer, WJ Jung, JC Avice, A Ourry, TH Kim","Physiologia plantarum 145 (3), 440-449, 2012",2012
Evidence for proteomic and metabolic adaptations associated with alterations of seed yield and quality in sulfur-limited Brassica napus L,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:08ZZubdj9fEC,"P d'Hooghe, L Dubousset, K Gallardo, S Kopriva, JC Avice, J Trouverie","Molecular & Cellular Proteomics 13 (5), 1165-1183, 2014",2014
Contribution of initial C and N reserves in Medicago sativa recovering from defoliation: impact of cutting height and residual leaf area,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:JV2RwH3_ST0C,"F Meuriot, ML Decau, A Morvan-Bertrand, MP Prud'Homme, F Gastal, ...","Functional Plant Biology 32 (4), 321-334, 2005",2005
Sulfur use efficiency is a significant determinant of drought stress tolerance in relation to photosynthetic activity in Brassica napus cultivars,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:mVmsd5A6BfQC,"BR Lee, R Zaman, JC Avice, A Ourry, TH Kim","Frontiers in Plant Science 7, 459, 2016",2016
"Photosynthesis, N2 fixation and taproot reserves during the cutting regrowth cycle of alfalfa under elevated CO2 and temperature",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:mB3voiENLucC,"G Erice, A Sanz-Sáez, I Aranjuelo, JJ Irigoyen, J Aguirreolea, JC Avice, ...","Journal of plant physiology 168 (17), 2007-2014, 2011",2011
The impact of sulfate restriction on seed yield and quality of winter oilseed rape depends on the ability to remobilize sulfate from vegetative tissues to reproductive organs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:VOx2b1Wkg3QC,"A Girondé, L Dubousset, J Trouverie, P Etienne, JC Avice","Frontiers in plant science 5, 695, 2014",2014
Kinetics of drought‐induced pathogenesis‐related proteins and its physiological significance in white clover leaves,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:HoB7MX3m0LUC,"BR Lee, WJ Jung, BH Lee, JC Avice, A Ourry, TH Kim","Physiologia Plantarum 132 (3), 329-337, 2008",2008
"Influence of Initial Organic N Reserves and Residual Leaf Area on Growth, N Uptake, N Partitioning and N Storage in Alfalfa (Medicago sativa) during Post-cutting …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:lSLTfruPkqcC,"F Meuriot, JC Avice, JC Simon, P Laine, ML Decau, A Ourry","Annals of Botany 94 (2), 311-321, 2004",2004
"Effects of environmental factors and endogenous signals on N uptake, N partitioning and taproot vegetative storage protein accumulation in Medicago sativa",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:xtRiw3GOFMkC,"C Noquet, JC Avice, A Ourry, JJ Volenec, SM Cunningham, J Boucaud","Functional Plant Biology 28 (4), 279-287, 2001",2001
A profiling approach of the natural variability of foliar N remobilization at the rosette stage gives clues to understand the limiting processes involved in the low N use …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:35N4QoGY0k4C,"A Girondé, M Poret, P Etienne, J Trouverie, A Bouchereau, F Le Cahérec, ...","Journal of Experimental Botany 66 (9), 2461-2473, 2015",2015
Three cytosolic glutamine synthetase isoforms localized in different-order veins act together for N remobilization and seed filling in Arabidopsis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:kNdYIx-mwKoC,"M Moison, A Marmagne, S Dinant, F Soulay, M Azzopardi, J Lothier, ...","Journal of experimental botany 69 (18), 4379-4393, 2018",2018
Characterization of senescence-associated protease activities involved in the efficient protein remobilization during leaf senescence of winter oilseed rape,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:5nxA0vEk-isC,"M Poret, B Chandrasekar, RAL van der Hoorn, JC Avice","Plant Science 246, 139-153, 2016",2016
Seed yield components and seed quality of oilseed rape are impacted by sulfur fertilization and its interactions with nitrogen fertilization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:Tyk-4Ss8FVUC,"E Poisson, J Trouverie, S Brunel-Muguet, Y Akmouche, C Pontet, ...","Frontiers in plant science 10, 458, 2019",2019
Fluxomics links cellular functional analyses to whole-plant phenotyping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:SP6oXDckpogC,"C Salon, JC Avice, S Colombié, M Dieuaide-Noubhani, K Gallardo, ...","Journal of experimental botany 68 (9), 2083-2098, 2017",2017
Arabidopsis UMAMIT24 and 25 are amino acid exporters involved in seed loading,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:738O_yMBCRsC,"J Besnard, C Zhao, JC Avice, S Vitha, A Hyodo, G Pilot, S Okumoto","Journal of experimental botany 69 (21), 5221-5232, 2018",2018
Legume adaptation to sulfur deficiency revealed by comparing nutrient allocation and seed traits in Medicago truncatula,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:isC4tDSrTZIC,"H Zuber, G Poignavent, C Le Signor, D Aimé, E Vieren, C Tadla, R Lugan, ...","The Plant Journal 76 (6), 982-996, 2013",2013
Differential CO2 effect on primary carbon metabolism of flag leaves in durum wheat (Triticum durum Desf.),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:Wp0gIr-vW9MC,"I Aranjuelo, G Erice, A Sanz‐Sáez, C Abadie, F Gilard, E Gil‐Quintana, ...","Plant, Cell & Environment 38 (12), 2780-2794, 2015",2015
Assessment of sulphur deficiency in commercial oilseed rape crops from plant analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:zYLM7Y9cAGgC,"X Sarda, S Diquelou, M Abdallah, N Nesi, O Cantat, P Le Gouée, ...","The Journal of Agricultural Science 152 (4), 616-633, 2014",2014
Accumulation of N reserves and vegetative storage protein (VSP) in taproots of non-nodulated alfalfa (Medicago sativa L.) are affected by mineral N availability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:_kc_bZDykSQC,"F Meuriot, JC Avice, ML Decau, JC Simon, P Lainé, JJ Volenec, A Ourry","Plant Science 165 (4), 709-718, 2003",2003
Light restriction delays leaf senescence in winter oilseed rape (Brassica napus L.),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:g5m5HwL7SMYC,"S Brunel-Muguet, P Beauclair, MP Bataillé, JC Avice, J Trouverie, ...","Journal of Plant Growth Regulation 32 (3), 506-518, 2013",2013
Genotypic variation in N uptake and assimilation estimated by 15N tracing in water deficit-stressed Brassica napus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:aqlVkmm33-oC,"BR Lee, YL Jin, SH Park, R Zaman, Q Zhang, JC Avice, A Ourry, TH Kim","Environmental and Experimental Botany 109, 73-79, 2015",2015
Transient increase of de novo amino acid synthesis and its physiological significance in water-stressed white clover,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:70eg2SAEIzsC,"BR Lee, WJ Jung, KY Kim, JC Avice, A Ourry, TH Kim","Functional plant biology 32 (9), 831-838, 2005",2005
"SuMoToRI, an ecophysiological model to predict growth and sulfur allocation and partitioning in oilseed rape (Brassica napus L.) until the onset of pod formation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:GnPB-g6toBAC,"S Brunel-Muguet, A Mollier, F Kauffmann, JC Avice, D Goudier, E Sénécal, ...","Frontiers in plant science 6, 993, 2015",2015
Colonic infusion with Propionibacterium acidipropionici reduces severity of chemically-induced colitis in rats,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:4TOpqqG69KYC,"C Michel, N Roland, G Lecannu, C Hervé, JC Avice, M Rival, C Cherbut","Le Lait 85 (1-2), 99-111, 2005",2005
Influence des réserves azotées et carbonées sur la repousse des espèces prairiales,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:2P1L_qKh6hAC,"JC Avice, S Louahlia, TC Kim, A Jacquet, A Morvan-Bertrand, ...","Fourrages, 3-22, 2001",2001
Effects of initial N reserve status and residual leaf area after cutting on leaf area and organ establishment during regrowth of alfalfa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:9yKSN-GCB0IC,"JC Simon, ML Decau, JC Avice, A Jacquet, F Meuriot, JM Allirand","Canadian journal of plant science 84 (4), 1059-1066, 2004",2004
A genotypic comparison reveals that the improvement in nitrogen remobilization efficiency in oilseed rape leaves is related to specific patterns of senescence-associated …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:geHnlv5EZngC,"M Poret, B Chandrasekar, RAL van der Hoorn, S Déchaumet, ...","Frontiers in plant science 10, 46, 2019",2019
Sulfate resupply accentuates protein synthesis in coordination with nitrogen metabolism in sulfur deprived Brassica napus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:8k81kl-MbHgC,"Q Zhang, BR Lee, SH Park, R Zaman, JC Avice, A Ourry, TH Kim","Plant Physiology and Biochemistry 87, 1-8, 2015",2015
Characterization of vegetative storage protein (VSP) and low molecular proteins induced by water deficit in stolon of white clover,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:eJXPG6dFmWUC,"BR Lee, DG Lee, JC Avice, TH Kim","Biochemical and Biophysical Research Communications 443 (1), 229-233, 2014",2014
34S and 15N Labelling to Model S and N Flux in Plants and Determine the Different Components of N and S Use Efficiency,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:tOudhMTPpwUC,"C Salon, MP Bataillé, K Gallardo, C Jeudy, AL Santoni, J Trouverie, ...","Plant Metabolic Flux Analysis, 335-346, 2014",2014
Advances in plant sulfur research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:dhFuZR0502QC,"DL Bouranis, M Malagoli, JC Avice, E Bloem","Plants 9 (2), 256, 2020",2020
S‐deficiency responsive accumulation of amino acids is mainly due to hydrolysis of the previously synthesized proteins – not to de novo synthesis in Brassica napus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:-f6ydRqryjwC,"BR Lee, S Muneer, KY Kim, JC Avice, A Ourry, TH Kim","Physiologia Plantarum 147 (3), 369-380, 2013",2013
Autophagy controls sulphur metabolism in the rosette leaves of Arabidopsis and facilitates S remobilization to the seeds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:UeHWp8X0CEIC,"A Lornac, M Havé, F Chardon, F Soulay, G Clément, JC Avice, ...","Cells 9 (2), 332, 2020",2020
Availability of N and S affect nutrient acquisition efficiencies differently by Trifolium repens and Lolium perenne when grown in monoculture or in mixture,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:3s1wT3WcHBgC,"T Tallec, S Diquélou, JC Avice, F Lesuffleur, S Lemauviel-Lavenant, ...","Environmental and Experimental Botany 66 (2), 309-316, 2009",2009
"Short-day photoperiod induces changes in N uptake, N partitioning and accumulation of vegetative storage proteins in two Medicago sativa cultivars",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:NhqRSupF_l8C,"C Noquet, F Meuriot, S Caillot, JC Avice, A Ourry, SM Cunningham, ...","Functional plant biology 30 (8), 853-863, 2003",2003
Evidence of a significant role of glutathione reductase in the sulfur assimilation pathway,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:L8Ckcad2t8MC,"A Cohen, Y Hacham, Y Welfe, S Khatib, JC Avice, R Amir","The Plant Journal 102 (2), 246-261, 2020",2020
A comparative study of proteolytic mechanisms during leaf senescence of four genotypes of winter oilseed rape highlighted relevant physiological and molecular traits for NRE …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:u_35RYKgDlwC,"A Girondé, M Poret, P Etienne, J Trouverie, A Bouchereau, F Le Cahérec, ...","Plants 5 (1), 1, 2015",2015
Photosynthetic down-regulation in N2-fixing alfalfa under elevated CO2 alters rubisco content and decreases nodule metabolism via nitrogenase and tricarboxylic acid cycle,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:zA6iFVUQeVQC,"G Erice, A Sanz-Sáez, R Aroca, JM Ruíz-Lozano, JC Avice, JJ Irigoyen, ...","Acta physiologiae plantarum 36 (10), 2607-2617, 2014",2014
VSP accumulation and cold-inducible gene expression during autumn hardening and overwintering of alfalfa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:u9iWguZQMMsC,"C Dhont, Y Castonguay, JC Avice, FP Chalifour","Journal of experimental botany 57 (10), 2325-2337, 2006",2006
Partitioning of newly absorbed and previously stored nitrogen and sulfur under sulfate deficient nutrition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:4JMBOYKVnBMC,"BR Lee, S Muneer, WJ Jung, JC Avice, A Ourry, TH Kim","Journal of Plant Nutrition 37 (10), 1702-1716, 2014",2014
Do nitrogen-and sulphur-remobilization-related parameters measured at the onset of the reproductive stage provide early indicators to adjust N and S fertilization in oilseed …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:LPZeul_q3PIC,"Y Akmouche, J Cheneby, M Lamboeuf, N Elie, A Laperche, J Bertheloot, ...","Planta 250 (6), 2047-2062, 2019",2019
Proteomic investigations of proteases involved in cotyledon senescence: a model to explore the genotypic variability of proteolysis machinery associated with nitrogen …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:RGFaLdJalmkC,"M Poret, B Chandrasekar, RAL Van der Hoorn, L Coquet, T Jouenne, ...","Proteomes 5 (4), 29, 2017",2017
A rapid and reliable method for NO quantification and 15NO/14NO determination using isotope ratio mass spectrometry: an application for the detection of NO …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:SeFeTyx0c_EC,"JC Avice, A Ourry, P Laine, N Roland, S Louahlia, E Roussel, S Brookes, ...","Rapid communications in mass spectrometry 13 (12), 1197-1200, 1999",1999
"Biostimulant Effects of Glutacetine® and Its Derived Formulations Mixed With N Fertilizer on Post-heading N Uptake and Remobilization, Seed Yield, and Grain Quality in Winter Wheat",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:OU6Ihb5iCvQC,"V Maignan, B Bernay, P Géliot, JC Avice","Frontiers in plant science, 1745, 2020",2020
Unraveling the role of transient starch in the response of Arabidopsis to elevated CO2 under long-day conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:NMxIlDl6LWMC,"I Jauregui, J Pozueta-Romero, J Córdoba, JC Avice, PM Aparicio-Tejo, ...","Environmental and experimental botany 155, 158-164, 2018",2018
SuMoToRI model simulations for optimizing sulphur fertilization in oilseed rape in the context of increased spring temperatures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:ZHo1McVdvXMC,"E Poisson, A Mollier, J Trouverie, JC Avice, S Brunel-Muguet","European Journal of Agronomy 97, 28-37, 2018",2018
Effect of elevated CO2 on carbon partitioning in young Quercus ilex L. during resprouting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:qUcmZB5y_30C,"I Aranjuelo, M Pintó‐Marijuan, JC Avice, I Fleck","Rapid Communications in Mass Spectrometry 25 (11), 1527-1535, 2011",2011
Sensitivity analyses for improving sulfur management strategies in winter oilseed rape,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:2osOgNQ5qMEC,"E Poisson, S Brunel-Muguet, F Kauffmann, J Trouverie, JC Avice, ...","Plos one 13 (9), e0204376, 2018",2018
"Mobilisation des réserves azotées et carbonées chez Medicago sativa L.: étude par marquage  1  5 N et  1  3 C, caractérisation des protéines de réserve du pivot et …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:4fKUyHm3Qg0C,JC Avice,,1996
High temperature patterns at the onset of seed maturation determine seed yield and quality in oilseed rape (Brassica napus L.) in relation to sulphur nutrition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:Se3iqnhoufwC,"LMM de Almeida, JC Avice, A Morvan-Bertrand, MH Wagner, ...","Environmental and Experimental Botany 185, 104400, 2021",2021
"Glutacetine® biostimulant applied on wheat under contrasting field conditions improves grain number leading to better yield, upgrades n-related traits and changes grain ionome",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:eflP2zaiRacC,"V Maignan, P Géliot, JC Avice","Plants 10 (3), 456, 2021",2021
Germinative and post-germinative behaviours of Brassica napus seeds are impacted by the severity of s limitation applied to the parent plants,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:TQgYirikUcIC,"P D’hooghe, D Picot, S Brunel-Muguet, S Kopriva, JC Avice, J Trouverie","Plants 8 (1), 12, 2019",2019
Fructan biosynthesis in Lolium perenne: appraisal of soluble and insoluble enzymatic pathways,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:u-x6o8ySG0sC,"D Guerrand, JC Avice, N Pavis, MP Prud'Homme, J Boucaud","The New Phytologist 141 (1), 109-118, 1999",1999
The impact of genetics and environment on the polar fraction metabolome of commercial Brassica napus seeds: a multi-site study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TkTj0I4AAAAJ&pagesize=100&citation_for_view=TkTj0I4AAAAJ:WF5omc3nYNoC,"D Bennouna, JC Avice, C Rosique, L Svilar, C Pontet, J Trouverie, F Fine, ...","Seed Science Research 29 (3), 167-178, 2019",2019
